"year","last_name, first_name","player_id","team_id","pa","pitches","runs_all","runs_heart","runs_shadow","runs_chase","runs_waste"
"2024","Lowe, Nathaniel","663993","140","564","2356",10.891771384062467,-16.037185127410766,-6.439685569623223,24.437796542107186,8.930845538989264
"2024","Schneider, Davis","676914","141","452","1963",-10.004411552116297,-9.606983319637289,-25.129602439774466,13.500314503882127,11.231859703413344
"2024","Young, Jacob","696285","120","521","1955",-11.80115786751845,-19.08594206271431,-13.709197348005482,11.002715375709954,9.991266167491398
"2024","Adell, Jo","666176","108","450","1840",-4.2867915412563935,1.1701688747226904,-22.400260564049127,7.9316797963333805,9.011620351736704
"2024","Urías, Ramón","602104","110","301","1150",5.087143976411383,-6.333841837930296,-5.798114645189527,10.823059344980503,6.396041114550706
"2024","De La Cruz, Elly","682829","113","694","2751",20.095526457598332,3.761292987826182,-15.851317759967037,20.479993817853995,11.7055574118852
"2024","Freeman, Tyler","671289","114","382","1381",-12.580940308979276,-17.32615706145813,-10.534108977161587,7.339355525791537,7.939970203848921
"2024","Sheets, Gavin","657757","145","498","2087",-11.13858399195608,-13.157420237184928,-21.319454029782747,14.149229151845471,9.18906112316614
"2024","Muncy, Max","571970","119","290","1208",11.099922699341617,2.7258132137296847,-12.661405603413293,13.244500734448717,7.791014354576505
"2024","Ohtani, Shohei","660271","119","721","2838",71.25898706129414,41.9106063475528,-7.445956883247515,25.309127502166753,11.485210094821998
"2024","Alvarez, Francisco","682626","121","341","1331",0.2283230708990268,-0.6733812182444018,-11.098232883068631,7.287328658471909,4.712608513740165
"2024","Bleday, JJ","668709","133","640","2483",8.463958347714904,2.005075632546629,-25.20994113002706,21.0002086405919,10.668615204603494
"2024","Schanuel, Nolan","694384","108","607","2356",3.581105983406967,-7.840563761123592,-23.543752266882294,22.183301201781582,12.782120809631307
"2024","Carroll, Corbin","682998","109","684","2648",11.23240257481611,-4.446819204244027,-27.20810291847818,26.629491258026093,16.2578334395123
"2024","Lopez, Otto","672640","146","434","1545",1.084081787791381,6.39137378959387,-18.281496856548465,7.940823391144071,5.033381463601903
"2024","Martinez, J.D.","502110","121","495","2052",1.8373325073204767,-5.482920917887896,-11.465078020248813,9.811782100870564,8.973549344586619
"2024","Rizzo, Anthony","519203","147","375","1432",-7.477401350094646,-2.3699439718876922,-18.03700404878828,4.572016858532482,8.357529812048849
"2024","Schuemann, Max","680474","133","459","1835",-11.477191234577846,-18.789009968380824,-15.88255291392143,16.765410345493034,6.428961302231374
"2024","Schwarber, Kyle","656941","143","688","2852",30.74729999058531,9.005413195264062,-20.08058901522103,26.126598340164406,15.695877470377845
"2024","Fitzgerald, Tyler","666149","137","341","1330",13.137552677760851,12.373284098550245,-10.419553698054482,5.343512744531479,5.840309532733601
"2024","Smith, Josh","669701","140","591","2327",5.074120535897426,1.8694376548683667,-24.430279985763526,14.57227147535136,13.062691391441259
"2024","Duvall, Adam","594807","144","330","1252",-14.026289442529848,-9.733117167530215,-14.616948414372091,3.164680600611939,7.159095538760527
"2024","Santander, Anthony","623993","110","662","2738",29.285256416456587,12.224677151399307,-15.424303088473616,18.544972194087634,13.939910159443238
"2024","Naylor, Bo","666310","114","388","1624",-10.343488648176173,-15.65853411459629,-12.154251041148887,11.126830152059702,6.342466355509317
"2024","Benintendi, Andrew","643217","145","521","1995",-11.39613578751226,-10.211560736826474,-21.185515742583984,13.224483616429094,6.7764570754691205
"2024","Vaughn, Andrew","683734","145","618","2337",-1.4784751053968475,4.770194754159314,-25.63071641842784,8.477984008896321,10.904062549975361
"2024","Hernández, Enrique","571771","119","393","1518",-9.950592555974994,-8.437599166918371,-17.76808662876391,11.272772020888643,4.982321218818638
"2024","Santana, Carlos","467793","142","591","2423",5.262136997185802,-13.653577397729418,-10.055727980961208,17.970208890458082,11.001233485418313
"2024","Torres, Gleyber","650402","147","664","2813",0.12125384491179886,-14.32354624892639,-25.91739012858179,26.123764612279686,14.238425610140311
"2024","Andujar, Miguel","609280","133","319","1176",-1.8026325252187327,-1.9845416909726876,-9.725098799428151,5.619124985186114,4.287882979995982
"2024","Toro, Abraham","647351","133","363","1394",-11.699401898655351,-17.350145500114262,-7.789369865911793,6.7195669227907535,6.720546544579935
"2024","Gallo, Joey","608336","120","259","1075",-7.292881595970447,-1.7421632201408384,-20.500518801992303,9.517252986150405,5.432547440012323
"2024","Ozuna, Marcell","542303","144","686","2875",46.17059752596739,24.03353895773538,-18.475448023978867,23.623610488281905,16.98889610392887
"2024","Jansen, Danny","643376","111","322","1367",-2.7045224149555755,-5.435830767634561,-16.62990353039936,12.267828576926178,7.093383306152159
"2024","Ramírez, José","608070","114","670","2735",31.78648416641755,-1.2420863991104318,-0.6194997600329244,21.362857257173584,12.285213068387174
"2024","Doyle, Brenton","686668","115","602","2158",9.02178965342355,5.812873059304342,-22.399578811910665,14.586766596649726,11.021728809380154
"2024","Smith, Will","669257","119","537","2271",7.556031348620293,-15.262893869374803,-4.98869781142934,18.606821325679558,9.200801703744887
"2024","Fortes, Nick","663743","146","334","1154",-17.100109410272058,-12.562158102117108,-13.894373531153354,6.089741373970199,3.266680849028197
"2024","Bauers, Jake","641343","158","345","1512",-6.645594617018294,-8.26193804683086,-16.452401758244484,11.1339723455176,6.934772842539437
"2024","Judge, Aaron","592450","147","683","2882",97.39442623806355,40.125031399112,8.745181388699207,31.406926759162424,17.117286691089657
"2024","Chapman, Matt","656305","137","642","2705",21.092848290220733,2.6584196269163125,-16.69728547876276,22.27133525905079,12.860378883016427
"2024","Carlson, Dylan","666185","139","265","1110",-13.823743720060934,-10.62682473718389,-15.832557526729902,7.841573037663275,4.794065506189548
"2024","Caballero, José","676609","139","482","1894",-13.39529016394776,-10.94942466719913,-18.723982179973127,8.29178079655175,7.986335886672718
"2024","Seager, Corey","608369","140","522","1872",25.14007740269407,4.873169542796239,0.9046717380702958,12.803865089618451,6.558371032209016
"2024","Moniak, Mickey","666160","108","418","1534",-6.502588099787615,3.4436858237457084,-17.450856067760213,1.9589166357495653,5.545665508477309
"2024","Grichuk, Randal","545341","109","278","1088",12.362628068201225,10.817226898747943,-11.019739933283905,7.198502180223618,5.366638922513577
"2024","Riley, Austin","663586","144","469","1822",13.362562243398118,4.872082788111586,-7.908163904674036,9.093591648304221,7.3050517116563665
"2024","Hamilton, David","666152","111","317","1190",-1.1423224812195663,-1.2742335327320748,-13.977924879433756,9.6995664002302,4.410269530716061
"2024","Hoerner, Nico","663538","112","640","2314",2.176362964956182,-17.260458602765503,-7.016203291059255,17.94377941534826,8.509245443432711
"2024","Rosario, Amed","642708","113","346","1210",-2.0930334109056448,-8.074780457722293,-5.223113411892789,7.15923995590193,4.045620502807516
